ID,formula,amine_class,smiles,idx,acid_or_base,pka_type,pka_value,source,inchi_key,MLa_Prediction,MLb_Prediction
80600,C10H13NO,primary,C=C(CN)c1ccc(O)cc1C,3,base,pKAH1,9.06,chembl,KXIDYGZXYRPUEC-UHFFFAOYSA-N,9.257798554067067,9.228455118894548
80604,C12H21N3O,primary,CCC(C)[C@H](N)C(=O)N1CCC[C@@]1(C)C#N,5,base,pKAH1,8.5,chembl,FPVLYHRLWKMPCD-CIZBPJNJSA-N,8.015145954796173,8.549535709310788
80607,C12H15NO,primary,COc1cccc2c1C1CC(N)C2C1,11,base,pKAH1,10.03,chembl,RVEWUKRGIUXYFV-UHFFFAOYSA-N,9.033536182372561,9.051489258016977
80609,C11H14N2,secondary,c1cc2c(cn1)C1NCCC1CC2,7,base,pKAH1,10.05,chembl,LLDCTTGZSWUYBM-UHFFFAOYSA-N,8.93713027011752,8.956132550424838
80611,C13H13NO,secondary,c1ccc2oc(C34CNCC3C4)cc2c1,8,base,pKAH1,10.08,chembl,FRXUZFQLSGFGPV-UHFFFAOYSA-N,8.904044436686878,9.151279951290608
80615,C13H16N4O,tertiary,CN1CCC[C@H]1c1nc2c(C(N)=O)cccc2[nH]1,11,base,pKAH1,7.22,chembl,CZGUWBMWWWXIOR-JTQLQIEISA-N,8.799409001689133,8.76188728220309
80630,C13H22N4O3,secondary,NC(=O)CN1CCCC[C@@H](NC(=O)C2CCCN2)C1=O,17,base,pKAH1,9.5,chembl,KSLHKSDJLTXMJI-QVDQXJPCSA-N,7.9793915948996315,8.529562754216604
80642,C13H16N2O2,tertiary,CN(C)CCc1c[nH]c2ccc3c(c12)OCO3,1,base,pKAH1,9.57,chembl,ZMKRWFZFMOKVCP-UHFFFAOYSA-N,8.427999161538276,8.987595651786902
80666,C11H18N2O5,secondary,CC(N[C@H](C)C(=O)N1CCC[C@H]1C(=O)O)C(=O)O,2,base,pKAH1,8.01,chembl,HLBPRUWPRRRMCK-QUFPSDLASA-N,7.903826754769811,8.275964303939327
80677,C11H14N4O,tertiary,O=c1[nH]cnc2c(CN3CCCC3)c[nH]c12,8,base,pKAH1,8.05,chembl,NUWMTSMNSJQIHT-UHFFFAOYSA-N,8.883698140174246,9.187296888978272
80679,C6H13NO3,secondary,C[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,2,base,pKAH1,8.62,chembl,VYOCYWDJTQRZLC-JGWLITMVSA-N,8.689739250354963,8.781527450686065
80684,C10H19N3O2,primary,CC[C@H](N)C(=O)N1CCC[C@H](C(N)=O)C1,3,base,pKAH1,8.44,chembl,XPGZBTJROJXLGK-YUMQZZPRSA-N,8.472397322402978,8.566301510321976
80689,C9H13N3O3,secondary,O=[N+]([O-])c1ccc(CN2CCNCC2)o1,8,base,pKAH1,9.21,chembl,HTZJRCDRFGSLMM-UHFFFAOYSA-N,9.284025573460562,9.30938254616644
80703,C10H14N2O2,secondary,O=C(CNCCc1ccccc1)NO,3,base,pKAH1,7.96,chembl,YDTHHAGOHNNFNY-UHFFFAOYSA-N,8.402823923931766,8.581423093122199
80731,C12H19NO,secondary,CC(C)N[C@@H](C)[C@H](O)c1ccccc1,3,base,pKAH1,9.7,chembl,DPMPTDANQUZYEX-JQWIXIFHSA-N,9.022505288923513,9.128310909758117
80735,C12H17N,secondary,CNCCC1CCc2ccccc21,1,base,pKAH1,10.26,chembl,IWDAUCHNKSJCIN-UHFFFAOYSA-N,9.422777136831538,9.536764040824881
80738,C8H18N4O3,secondary,N=C(N)NCC[C@@H]1N[C@H](CO)[C@@H](O)[C@H]1O,0,base,pKAH1,12.24,chembl,LOAUXOACERDXAB-BNHYGAARSA-N,8.382722866234012,8.505132698210756
80743,C9H23N3,primary,CCNCCCNCCCCN,2,base,pKAH1,10.76,chembl,VNRFKJPUPRCQEV-UHFFFAOYSA-N,10.59927396927418,10.534574244261792
80761,C12H21NO2,tertiary,CCCC(=O)OC1CC2CCCC1N2C,13,base,pKAH1,8.69,chembl,CXQQPNRSVKJZRF-UHFFFAOYSA-N,8.629261119336599,8.71387147002031
80781,C13H20N2O,tertiary,CCN(CC)CC(=O)Nc1ccccc1C,2,base,pKAH1,7.74,chembl,DMRSJQHLNFZQHW-UHFFFAOYSA-N,8.713144672285752,8.762208047434946
80812,C10H15N3O,tertiary,Cc1noc(C2=CC(C)CN(C)C2)n1,10,base,pKAH1,7.93,chembl,DTXVMUOPNNKINB-UHFFFAOYSA-N,8.483423488675971,8.507751007072134
80831,C12H19N5O4,tertiary,CC(=O)O.CN(CCO)Cc1c[nH]c2c(O)nc(N)nc12,5,base,pKAH1,8.31,chembl,YFOFBCFECAOWIT-UHFFFAOYSA-N,8.561184087042713,8.216790194621222
80839,C7H10N2O4,primary,Cc1c(O)noc1C[C@H](N)C(=O)O,9,base,pKAH1,7.56,chembl,QQKCZEULAPHDJP-BYPYZUCNSA-N,7.649585846256966,7.851931605995335
80895,C9H12N2O2,primary,N[C@@H](Cc1ccccc1)C(=O)NO,0,base,pKAH1,7.57,chembl,XWQMGESVWMBPAQ-QMMMGPOBSA-N,7.931612059252263,8.547410817209766
80910,C10H13NO,secondary,CC1NCCc2ccc(O)cc21,2,base,pKAH1,8.6,chembl,HZEAYESUQGYNCC-UHFFFAOYSA-N,9.317175794489161,9.387263603238216
80965,C11H21N,primary,NC1CCC2(CCCCC2)CC1,0,base,pKAH1,10.45,chembl,BAERJJQGHJOXHR-UHFFFAOYSA-N,10.542587055049138,10.502276221263354
80969,C9H14N2O2,tertiary,CN(C)CC#CCOC1=NOCC1,1,base,pKAH1,8.23,chembl,CADHNBBPGYVTOA-UHFFFAOYSA-N,7.321366992586549,8.395939435331073
81009,C13H17NO2,tertiary,CN(C)C1CC2CC1c1cc(O)c(O)cc12,1,base,pKAH1,9.22,chembl,LJBAPOGRQBYOPW-UHFFFAOYSA-N,8.78339534394366,8.821321834579821
81022,C12H21N3,tertiary,c1nc(CCCCCN2CCCC2)c[nH]1,8,base,pKAH1,10.09,chembl,WPDUKOOPOVGUGG-UHFFFAOYSA-N,10.21705684133001,10.323555643700725
81042,C12H17N5O3,tertiary,Nc1nc(O)c2[nH]cc(CN3C[C@H](O)C[C@H]3CO)c2n1,10,base,pKAH1,7.67,chembl,NKECDLKEUIBPDM-JGVFFNPUSA-N,8.112360196565033,8.49500348767253
81049,C12H13N3O3,tertiary,CN1CC2ON=C(c3ccc([N+](=O)[O-])cc3)C2C1,1,base,pKAH1,7.22,chembl,PRWWOGQHZCSEBR-UHFFFAOYSA-N,8.162491288069171,8.468333869341553
81053,C13H19N3O,secondary,CCOc1cncc(N2CC[C@H]3CN[C@H]3C2)c1,13,base,pKAH1,9.85,chembl,INBUOVBAKJOFAC-GWCFXTLKSA-N,9.778746311753686,9.746982079976373
81110,C12H24N4O2,primary,NCCCC(=O)N1CCN(C(=O)CCCN)CC1,0,base,pKAH1,10.29,chembl,SFJJKVGGANLGOH-UHFFFAOYSA-N,8.04878833034448,8.741452743034305
81111,C13H17N,tertiary,CN1CCC2CC1Cc1ccccc12,1,base,pKAH1,9.47,chembl,VHLFDGOYHXRPRG-UHFFFAOYSA-N,9.248265393610865,9.41222596690315
81114,C12H17NO,secondary,CNC1CCCc2cc(OC)ccc21,1,base,pKAH1,9.52,chembl,YQEXNIMCMNITTJ-UHFFFAOYSA-N,8.889012093906311,8.80997367266772
81115,C9H15N3,primary,NCc1cc(CN)cc(CN)c1,6,base,pKAH1,9.71,chembl,IDWDEHYPSCTKFU-UHFFFAOYSA-N,9.610532640686738,9.63876359875564
81118,C13H22N4,secondary,CN[C@@H]1CCN(c2ccnc(NC(C)C)c2)C1,1,base,pKAH1,9.95,chembl,BVMYJSFGALTWOF-LLVKDONJSA-N,9.390589467400696,9.370696478684279
81137,C10H18N2O,tertiary,CO/N=C(\C)C1CN2CCC1CC2,7,base,pKAH1,9.31,chembl,SCYYTKLLOUAPOS-DHZHZOJOSA-N,8.737169992710378,8.79741260670492
81160,C10H18N2O,tertiary,CCCO/N=C/[C@H]1CN2CC[C@H]1C2,8,base,pKAH1,8.76,chembl,UXPOVLGUAKSHFG-SYOAYPNSSA-N,9.535872664059143,9.662193042640755
81170,C12H19N5O2,tertiary,CN(C)CCNC(=O)NNC(=O)Nc1ccccc1,1,base,pKAH1,8.49,chembl,IBBBGLYPANDWCC-UHFFFAOYSA-N,8.172967304716854,8.160800304982471
81187,C13H22N6,tertiary,CN1CCN(c2cc(N)nc(N3CCCC3)n2)CC1,11,base,pKAH1,7.46,chembl,FYUJHYJPBNXYAI-UHFFFAOYSA-N,8.532715001025297,8.667301389331973
81214,C7H17NO,primary,CC(C)C[C@H](N)[C@H](C)O,5,base,pKAH1,9.88,chembl,MGJSTMLRSUCUET-BQBZGAKWSA-N,9.758319650622775,9.623579678442754
81232,C8H10N2O,secondary,Cc1cc(C=C2CNC2)on1,7,base,pKAH1,8.46,chembl,JTEYXSGSTFBVKN-UHFFFAOYSA-N,8.856973388121897,9.025586625918546
81237,C12H18N4O3,tertiary,O=[N+]([O-])c1nccn1CC(O)CN1C2CCCCC21,12,base,pKAH1,6.26,chembl,PYFVVJHOMNLKIO-UHFFFAOYSA-N,8.054223901901508,8.627435248964327
81277,C10H21NO2,tertiary,CC(C)(C)OOCN1CCCCC1,7,base,pKAH1,6.09,chembl,QYXZHBBXURJKAE-UHFFFAOYSA-N,8.561400349355239,8.765563680482177
81286,C13H15N3O2,secondary,NC(=O)c1cccc2c1C(=O)N(C1CCNC1)C2,15,base,pKAH1,10.4,chembl,JQZSJDHTHHCKLG-UHFFFAOYSA-N,8.01576844302283,8.557722639046482
81315,C12H23N3,secondary,CC(C)CNCCCCCc1c[nH]cn1,4,base,pKAH1,10.89,chembl,VOXJNIGKOFAGBU-UHFFFAOYSA-N,10.266203404724525,10.383674465079464
81320,C11H20N6,tertiary,CN1CCN(c2cc(N(C)C)nc(N)n2)CC1,8,base,pKAH1,7.51,chembl,XDZWHHLMPCEUIV-UHFFFAOYSA-N,8.20636414328937,8.595665790605167
81338,C13H19NO,tertiary,CCCN1CCc2cccc(O)c2CC1,3,base,pKAH1,9.21,chembl,HBPJBRCEAWPEIH-UHFFFAOYSA-N,8.947546731442554,8.977739135978997
81343,C10H14N2O,secondary,Cc1ccc(OC[C@@H]2CCN2)cn1,10,base,pKAH1,9.8,chembl,IVJFYLASMSIJGB-VIFPVBQESA-N,8.766640346188698,8.897625028442773
81359,C10H13N3,secondary,c1cncc(N2CC3CC2CN3)c1,11,base,pKAH1,9.67,chembl,ZGHKBXCWIZHPBZ-UHFFFAOYSA-N,9.193756733037375,9.204214317130827
81388,C11H13N3,primary,NCCNc1ccc2ccccc2n1,0,base,pKAH1,9.61,chembl,ZETBPZAUNUEYSV-UHFFFAOYSA-N,9.496613564595243,9.415324355920022
81412,C10H16N4O,tertiary,CN1CCC=C(c2nc(N(C)C)no2)C1,1,base,pKAH1,7.54,chembl,XTWHNBDGPCTEFD-UHFFFAOYSA-N,8.420241275829074,8.408973117902633
81418,C13H18N2O,tertiary,COc1cccc2c(CCN(C)C)c[nH]c12,10,base,pKAH1,9.61,chembl,GCEZYLSUTMYNRN-UHFFFAOYSA-N,8.834160740865427,8.936371906680453
81422,C13H19N3,secondary,CN(C)c1ccc(C2CC3CCC2N3)cn1,13,base,pKAH1,10.64,chembl,MKOQIVDOPMBHHG-UHFFFAOYSA-N,8.820319390885409,8.802091527024492
81480,C13H20N2O,primary,NCCC(CCN)C(=O)Cc1ccccc1,0,base,pKAH1,10.09,chembl,GWIBZKSBLOHLAI-UHFFFAOYSA-N,9.960185560541364,9.950172501600196
81496,C13H17N3O4,primary,NC(=O)C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,5,base,pKAH1,7.35,chembl,OMSMPWHEGLNQOD-UWVGGRQHSA-N,8.167625164308513,8.249216298229857
81522,C12H16N2O4,primary,N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,0,base,pKAH1,7.85,chembl,PPQRSMGDOHLTBE-UWVGGRQHSA-N,8.004787624575185,8.186596910274316
81530,C9H12N4,primary,NCCc1c[nH]c(-c2ccc[nH]2)n1,0,base,pKAH1,9.57,chembl,XYXRUVGMNIPXGA-UHFFFAOYSA-N,9.618037850516716,9.706998318051133
81548,C12H17N7O,primary,C[C@H](N)CNc1cnc(C(N)=O)c(-c2cnn(C)c2)n1,2,base,pKAH1,9.85,chembl,YTEPMYUZLQICPG-ZETCQYMHSA-N,8.055370610605708,8.644085420448087
81553,C11H15N3O3,primary,NC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1,8,base,pKAH1,7.73,chembl,GHWBPRSHPWIAOH-VIFPVBQESA-N,8.027337577853668,8.2980328406811
81568,C10H21N5O,primary,NC(N)=NCC[C@H](N)C(=O)N1CCCCC1,3,base,pKAH1,11.75,chembl,QKNZZHHRLYHBSF-QMMMGPOBSA-N,9.95349759880469,9.960801250047057
81570,C10H12N2O3,secondary,O=[N+]([O-])c1ccc2c(c1)CN[C@@H](CO)C2,10,base,pKAH1,8.04,chembl,RNUCRXHRBPLYTA-SECBINFHSA-N,8.080799060741906,8.532709943924077
81600,C6H12N2O2,tertiary,CN(C)C[C@@H]1CNC(=O)O1,1,base,pKAH1,8.16,chembl,LIUNIAJFCDDQCI-YFKPBYRVSA-N,8.250725963871986,8.563280376882757
81601,C11H15N3O2,secondary,NC(=O)c1cc(OC2CCNCC2)ccn1,10,base,pKAH1,9.82,chembl,NMMFHPWVBDVMFL-UHFFFAOYSA-N,9.389091867681174,9.436211842326433
81603,C11H15NO3,primary,COc1ccc(C(=O)C(C)N)cc1OC,10,base,pKAH1,7.56,chembl,WCTWVUARVFTBTD-UHFFFAOYSA-N,8.770531955190615,8.874981924123588
81641,C11H19N5,secondary,CN[C@@H]1CCN(c2nc(N)nc(C)c2C)C1,1,base,pKAH1,9.61,chembl,HPSGKSCELIIDOB-SECBINFHSA-N,8.69499196199244,8.87253817891469
81666,C13H23N5O2,secondary,Cc1[nH]cnc1CCNCCNC(=O)N1CCOCC1,8,base,pKAH1,9.13,chembl,NYPUTCOUHQBTKW-UHFFFAOYSA-N,8.054241532376137,8.515833726510447
81670,C13H18N2O2,tertiary,CC(C#CCN1CCCC1)N1C(=O)CCC1=O,5,base,pKAH1,8.17,chembl,XINSCWBHVQVKQT-UHFFFAOYSA-N,7.30517296538335,8.35021913750366
81684,C13H11NO,primary,NC1c2ccccc2Oc2ccccc21,0,base,pKAH1,8.14,chembl,OTTYHRLXKGOXLY-UHFFFAOYSA-N,8.400237812906564,8.959062576623081
81706,C10H15N5O4,primary,NC(=O)[C@@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CC(=O)O,14,base,pKAH1,8.23,chembl,FFBHITQDPHRPPN-NKWVEPMBSA-N,7.922669819925263,8.364481220748884
81725,C10H11N,primary,C#CC(CN)c1ccccc1,4,base,pKAH1,9.43,chembl,UTPTXRJAFWMTMH-UHFFFAOYSA-N,8.931431792964132,9.095448922262847
81731,C11H15NO2,tertiary,OC1(c2ccoc2)CN2CCC1CC2,8,base,pKAH1,7.9,chembl,UQJWNKBCCOMUAD-UHFFFAOYSA-N,9.307905820757828,9.120794898835175
81732,C8H17NO3,secondary,CC[C@@H]1C[C@@H](O)[C@@H](O)[C@@H](CO)N1,11,base,pKAH1,8.88,chembl,QWEWPBRDYZVGBR-XUTVFYLZSA-N,8.565280042337363,8.65000369198859
81749,C11H16N4O3,tertiary,O=[N+]([O-])c1nccn1CC(O)CN1C2CCCC21,4,base,pKAH1,5.78,chembl,OIDNCWWLMVXHET-UHFFFAOYSA-N,7.860935904353817,8.633167222962863
81785,C7H15NO4,secondary,OCCC1(O)[C@H](O)CNC[C@@H]1O,8,base,pKAH1,8.55,chembl,IUTXEDRZJXTZSN-MEKDEQNOSA-N,8.126526098730919,8.633801637712924
81826,C10H15N3O,secondary,N#C[C@@H]1CCCN1C(=O)[C@@H]1CCCN1,13,base,pKAH1,9.82,chembl,SBKBWYVWRSDAJC-IUCAKERBSA-N,8.96318212518881,9.330721158988977
81845,C12H16N2O2,tertiary,CN1CCC[C@H]1[C@H]1COc2cccnc2O1,1,base,pKAH1,8.21,chembl,ILBLIPKOMANMPA-GXSJLCMTSA-N,8.291812861135435,8.447523170148017
81854,C12H15N3,primary,NCC(Cc1ccccc1)c1c[nH]cn1,0,base,pKAH1,9.58,chembl,HEDIDZULGZUBSI-UHFFFAOYSA-N,8.681613578548129,8.819154094027406
81869,C9H12N4,secondary,c1cnnc(N2CC3CC2CN3)c1,11,base,pKAH1,9.58,chembl,LINMRUIKENUABZ-UHFFFAOYSA-N,9.048844863597427,9.046750782585256
81872,C5H11NO3,secondary,OC[C@H]1NC[C@H](O)[C@@H]1O,3,base,pKAH1,9.36,chembl,OQEBIHBLFRADNM-MROZADKFSA-N,8.574628524341843,8.726082773423101
81877,C8H13NO,tertiary,CC(=O)C1=CCCN(C)C1,7,base,pKAH1,8.26,chembl,HYBZNNIIQAYWEF-UHFFFAOYSA-N,8.534273272536852,8.50975899203947
81884,C7H15NO2,tertiary,CC(=O)OCCCN(C)C,7,base,pKAH1,9.46,chembl,QIOHHDBZBVJGCT-UHFFFAOYSA-N,8.54784957658882,8.636223680571026
81916,C13H20N2O2,tertiary,CC(C)N(CCO)CCC(=O)c1cccnc1,3,base,pKAH1,8.54,chembl,JJXWDTNGGLAELF-UHFFFAOYSA-N,7.833465826638922,8.507297288273856
81922,C12H17NO2,secondary,C=C[C@H](O)[C@@H](O)CNCc1ccccc1,7,base,pKAH1,8.63,chembl,QJEKMCOJIRPBSP-RYUDHWBXSA-N,8.271997656694738,8.570819151035943
81924,C5H14N2,secondary,CNCCN(C)C,1,base,pKAH1,9.94,chembl,HVOYZOQVDYHUPF-UHFFFAOYSA-N,9.816676066055779,9.855570256477156
81937,C12H21NO2,tertiary,COCCO[C@H]1CC=C2CCN(C)[C@H]2C1,11,base,pKAH1,9.07,chembl,QXKNFCNVURVMES-RYUDHWBXSA-N,8.554458107326647,8.638101500345106
81973,C9H13N3O3,tertiary,CN(C)CCOc1cncc([N+](=O)[O-])c1,1,base,pKAH1,8.6,chembl,RFKPXEJTELFCDM-UHFFFAOYSA-N,8.409304341136787,8.508631657058913
81979,C9H18N2O,tertiary,CC(C)=NO[C@@H]1CCCN(C)C1,3,base,pKAH1,7.69,chembl,BLPIGWJJEIPMJZ-SECBINFHSA-N,8.557646461653285,8.595884571642337
82009,C13H18N2O,secondary,CC(C)NCCOc1cccc2[nH]ccc12,3,base,pKAH1,9.65,chembl,MYYFCKJDTJJRNW-UHFFFAOYSA-N,9.381276650518853,9.342558291737602
82012,C10H13N3,secondary,c1ccc(N2CC3CC2CN3)nc1,10,base,pKAH1,9.63,chembl,SXPJIQKJNBPVON-UHFFFAOYSA-N,9.143637335176768,9.221926736612652
82015,C13H21N,secondary,C1CC2C3CC4CC(C3)CC2(CN1)C4,12,base,pKAH1,10.4,chembl,LVTFNPAJCPWQAA-UHFFFAOYSA-N,10.083131222164079,10.099912874067753
82018,C8H10N4O,primary,CN1C=CC=C2C(=O)NC(N)N=C21,11,base,pKAH1,2.16,chembl,FGVRTYRQFSJVAF-UHFFFAOYSA-N,7.679571753078513,8.65746319203432
82022,C11H22N2O5,primary,N[C@@H]1C[C@H](N)[C@@]2(CC[C@@H](O)[C@@H](O)CO2)[C@H](O)[C@H]1O,0,base,pKAH1,9.31,chembl,IQZYORNOCKXPPZ-IZENVQDKSA-N,8.055167330389995,8.53165986366911
82030,C13H20N2O3,secondary,CC(C)(C)NCC(O)c1ccc(O)c(C(N)=O)c1,4,base,pKAH1,9.7,chembl,XJSJWMNGCFMVJB-UHFFFAOYSA-N,8.484503714432567,8.582677203927256
82032,C8H12N2,primary,NCc1ccc(CN)cc1,0,base,pKAH1,9.58,chembl,ISKQADXMHQSTHK-UHFFFAOYSA-N,9.62786058720645,9.620312241579141
82040,C10H13NO3,primary,N[C@@H]1CCc2c(ccc(O)c2O)[C@H]1O,0,base,pKAH1,9.11,chembl,RJQPTDPYKKHYSV-VXNVDRBHSA-N,8.453254016892387,8.595151927367954
82043,C11H14N2O,tertiary,CN1CCC2(O)c3ccccc3NC12,1,base,pKAH1,6.38,chembl,CBQYNPHHHJTCJS-UHFFFAOYSA-N,8.714496645713945,8.723943506456513
82044,C12H22N4O3,tertiary,CCN(CC)CCOCCn1c([N+](=O)[O-])cnc1C,2,base,pKAH1,9.41,chembl,HQJMYRDQXBAGPI-UHFFFAOYSA-N,8.108656191456921,8.851008209213388
82049,C10H24N2O2,secondary,CC(O)C(C)NCCNC(C)C(C)O,5,base,pKAH1,9.55,chembl,MCERRKGSGYESEK-UHFFFAOYSA-N,8.922121855712788,8.946224216234071
82060,C11H15NO3,primary,COC(=O)[C@H](O)[C@H](N)Cc1ccccc1,7,base,pKAH1,8.51,chembl,LAHWVQFOBUUDBA-NXEZZACHSA-N,8.845903680200873,8.876250683619729
82137,C12H16N2O,tertiary,CN(C)C/C=C/C(=O)Nc1ccccc1,1,base,pKAH1,8.81,chembl,SPTPHZJTPAAOOL-RMKNXTFCSA-N,8.370932784023918,8.650505719540943
82142,C13H19N7O4,primary,NCCCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0,base,pKAH1,9.77,chembl,JLQSFLXHRJZVNM-QRIDJOKKSA-N,8.08422582069524,8.529015062799491
82163,C11H16N2O,tertiary,c1cncc(OCCN2CCCC2)c1,8,base,pKAH1,8.7,chembl,SOMFWHZONIFICL-UHFFFAOYSA-N,8.570619094960017,8.680260497506895
82170,C9H17N,primary,CC(N)CC1CC=CCC1,2,base,pKAH1,10.42,chembl,IHQIVNWFANGYHG-UHFFFAOYSA-N,10.519299620640158,10.438477534695389
82179,C12H16N2O3,tertiary,O=C(O)[C@H]1CN(Cc2ccccn2)CC[C@H]1O,5,base,pKAH1,8.03,chembl,LQILAUNWEMXQQE-WDEREUQCSA-N,7.673073370980253,8.25976816255329
82192,C12H17N3O,tertiary,COc1nccnc1C1CN2CCC1CC2,10,base,pKAH1,7.85,chembl,OEYQDJCWRCJOFY-UHFFFAOYSA-N,8.665558331454264,8.733290999970205
82193,C12H15N3,tertiary,CN1C2CC=C(c3cncnc3)C1CC2,1,base,pKAH1,7.96,chembl,IEGZJSVYJFWLHN-UHFFFAOYSA-N,8.48790681821073,8.614964309073645
82213,C13H20N4O2,primary,CC(C)[C@H](N)C(=O)OCc1cccc(NC(=N)N)c1,16,base,pKAH1,10.21,chembl,CLFKRUPVXBZVAA-NSHDSACASA-N,9.8925466737039,9.844775905222322
82226,C10H25N7O2,primary,NCCCCNC[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],0,base,pKAH1,10.45,chembl,STZADRVKDWYFAB-VIFPVBQESA-N,10.078850481004542,10.067985810715927
82264,C10H14N4O,primary,CCCN1C=CC=C2C(=O)NC(N)N=C21,3,base,pKAH1,2.25,chembl,GMLQXCJLQFOMRX-UHFFFAOYSA-N,7.6732274547334365,8.772811572322274
82291,C11H23NO4,tertiary,CCCCN1C[C@@H](CO)O[C@H](OC)[C@H](O)C1,4,base,pKAH1,8.56,chembl,BHTAHSAPKMHDLY-AXFHLTTASA-N,7.949614080803488,8.467965259066611
82302,C10H14N2O3,secondary,CC1C=CC(=O)N1C(=O)[C@@H]1C[C@H](O)CN1,14,base,pKAH1,9.12,chembl,MAVDHVWYPCXUGI-ALKRTJFJSA-N,8.465419081526738,8.766916705256854
82305,C13H19N3O,secondary,CCOc1cncc(N2CC[C@@H]3CN[C@@H]3C2)c1,13,base,pKAH1,9.85,chembl,INBUOVBAKJOFAC-ZWNOBZJWSA-N,9.797231978546485,9.751682423724546
82336,C13H22N2O,tertiary,CC(=O)N1C=C([C@H]2CCCCN2C)CCC1,11,base,pKAH1,8.72,chembl,SWGUPFWFYUMIGH-CYBMUJFWSA-N,8.715482984881536,8.762019562411673
82344,C11H18N4O2,tertiary,Cc1ncc([N+](=O)[O-])n1CCCN1CCCC1,12,base,pKAH1,9.16,chembl,ZBHUUVPXGHOWNP-UHFFFAOYSA-N,8.124264458674965,8.622429480193883
82364,C12H13NO,primary,COc1ccc(CN)c2ccccc12,7,base,pKAH1,9.48,chembl,IVBVTJRJXOWINB-UHFFFAOYSA-N,9.545520295769812,9.494252791097928
82372,C11H15N3,secondary,Cc1cncc(N2C[C@@H]3CNC[C@@H]32)c1,10,base,pKAH1,10.38,chembl,HVFLBNZQPHSBRQ-ONGXEEELSA-N,9.533736132102598,9.567882082170813
82377,C11H18N2O,tertiary,CC1CCC(=O)N1CC#CCN(C)C,11,base,pKAH1,7.98,chembl,YYUALTZHLJSXFR-UHFFFAOYSA-N,8.450325413439499,8.365542434859117
82382,C11H15N3O,secondary,COc1cncc(N2C[C@H]3CN[C@H]3C2)c1,11,base,pKAH1,9.68,chembl,RBXPHLOPXMOBNI-KCJUWKMLSA-N,9.492729198034096,9.6010847837535
82391,C10H12N4O8,primary,N[C@@H](Cn1cc([N+](=O)[O-])c(=O)n(CCC(=O)O)c1=O)C(=O)O,0,base,pKAH1,8.48,chembl,USLMBZUHALNLAG-YFKPBYRVSA-N,7.245164309877548,7.866241575624741
82402,C10H10N2O5,primary,N[C@H](Cc1c(O)noc1-c1ccco1)C(=O)O,0,base,pKAH1,7.31,chembl,SHYSPQUXUHGBAK-ZCFIWIBFSA-N,7.800102177899112,7.797563466251885
82429,C12H20N2O2,tertiary,C#CCN1CCC(OC(=O)N(C)CC)CC1,3,base,pKAH1,7.57,chembl,IJNJKTCCHJBJON-UHFFFAOYSA-N,8.407594296641774,8.587204439431561
82435,C12H14N2O,primary,COc1cccc2[nH]cc(C3CC3N)c12,13,base,pKAH1,9.54,chembl,SVXXIYYEEVIKRL-UHFFFAOYSA-N,9.06298935642755,9.189377412927103
82442,C10H20N2O2,primary,CC[C@H](C)[C@H](N)C(=O)N1CCC(O)C1,5,base,pKAH1,8.5,chembl,ZWNIUMCPTYAQHR-SMOXQLQSSA-N,8.062519492029523,8.542158821874725
82451,C10H16N2O,tertiary,C#CCCON=C1CCN(C)CC1,9,base,pKAH1,8.36,chembl,LFWAHJWATVJSQS-UHFFFAOYSA-N,8.658029755829077,8.652047967204663
82509,C13H16N2O,primary,NCCc1c[nH]c2ccc3c(c12)CCCO3,0,base,pKAH1,9.76,chembl,CRBUBLCOTKWRPR-UHFFFAOYSA-N,9.863141361643164,9.871289588015816
82519,C13H18N2,tertiary,c1cncc(CCN2C3CCC2CC3)c1,7,base,pKAH1,9.31,chembl,UEEWQVIDNZDBTO-UHFFFAOYSA-N,8.885313233570043,8.93855349260981
82548,C12H17N3O,tertiary,CN(C)CC1CC(c2ccc(N)cc2)=NO1,1,base,pKAH1,8.13,chembl,BAMZQAZCUNGEFJ-UHFFFAOYSA-N,7.141089678648763,8.477767433464937
82582,C11H27N3,primary,CCCNCCCCNCCCCN,3,base,pKAH1,11.11,chembl,RBRIPAXVKKFZJB-UHFFFAOYSA-N,10.62084821628154,10.566683743724003
82603,C13H16N4O,tertiary,CN1CCN(C(=O)c2cc3cnccc3[nH]2)CC1,1,base,pKAH1,8.01,chembl,MZXSLIHIEYRMCB-UHFFFAOYSA-N,8.25691549067907,8.805226294661118
82622,C12H25NO,primary,CCC/C=C\CCCC[C@H](O)[C@@H](C)N,13,base,pKAH1,9.83,chembl,ALEPIEAQGFDQEN-DUVUQDDDSA-N,9.296667099800617,9.38295896776153
82624,C4H9N3O3,primary,NCC(=O)NCC(=O)NO,0,base,pKAH1,7.79,chembl,NXTDAODSZSXXAY-UHFFFAOYSA-N,8.006693559292815,8.659814856317194
