ID,formula,amine_class,smiles,idx,acid_or_base,pka_type,pka_value,source,inchi_key,predicted_pka_value,linear_predicted_pka
127036,C7H10N2O4,primary,N#CCCN.O=C(O)/C=C/C(=O)O,4,base,pKAH1,7.85,chembl,NYPGBHKJFKQTIY-TYYBGVCCSA-N,8.039183574518995,7.891266563588365
11681,C13H17NO,tertiary,CN1CCC2(CC1)OCc1ccccc12,1,base,pKAH1,8.75,chembl,DZVDLNBMBMYHGT-UHFFFAOYSA-N,8.551171156197036,8.481357822302398
32699,C13H23N,primary,CC12CC3(C)CC(C)(C1)CC(N)(C2)C3,11,base,pKAH1,10.69,chembl,XOEUSMBMGXZZJL-UHFFFAOYSA-N,10.500221945623188,10.72773620097429
26796,C13H17N3O,tertiary,CN1CCN(C(C#N)c2ccc(O)cc2)CC1,1,base,pKAH1,7.24,chembl,PMWBLBVQEKZKNT-UHFFFAOYSA-N,8.348401121212438,8.247655229787581
13519,C8H9NO,primary,NCC(=O)c1ccccc1,0,base,pKAH1,7.3,chembl,HEQOJEGTZCTHCF-UHFFFAOYSA-N,8.728208418950585,8.685402109617208
152,C11H13N3O,primary,NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,4,base,pKAH1,7.97,chembl,JLSKPBDKNIXMBS-VIFPVBQESA-N,8.58042774389221,8.515077500819093
39522,C9H12N2,secondary,CNC/C=C/c1cccnc1,1,base,pKAH1,9.39,chembl,CDZIJYWPNIJNOT-DUXPYHPUSA-N,9.281005808443036,9.32252871005214
126905,C11H13N3,secondary,c1cnc2[nH]c(C3CCNC3)cc2c1,9,base,pKAH1,10.85,chembl,KOWVUSHBSAGCKE-UHFFFAOYSA-N,9.033303224721672,9.037039110996252
65299,C13H17N3O2,tertiary,COc1cccc2nc(N3CCN(C)CC3)oc12,12,base,pKAH1,7.41,chembl,AVQCCXICIZAVCB-UHFFFAOYSA-N,8.377741500532094,8.281471482336398
67089,C12H18N4O5,primary,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CCC(=O)O,15,base,pKAH1,8.46,chembl,LVMKBISRUURZQP-IUCAKERBSA-N,8.60370227464346,8.541902559938631
9002,C10H22N2O,primary,CC(=O)CCCCCNCCCN,12,base,pKAH1,10.43,chembl,IINWDBQBGSUBQT-UHFFFAOYSA-N,10.131155654031174,10.302368867179457
38756,C12H16N2O,tertiary,Cc1cnoc1/C=C1\CN2CCC1CC2,9,base,pKAH1,7.46,chembl,FFRSJKCBJNDCID-IZZDOVSWSA-N,8.833783811914746,8.807083022891051
118297,C12H17N3O4,primary,CC(C)NC(=O)[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,7,base,pKAH1,7.37,chembl,YVSONMWAIDTYON-MNOVXSKESA-N,8.63381538846135,8.5766094275903
81979,C9H18N2O,tertiary,CC(C)=NO[C@@H]1CCCN(C)C1,3,base,pKAH1,7.69,chembl,BLPIGWJJEIPMJZ-SECBINFHSA-N,8.595884571642337,8.53289226678061
10497,C12H17N3,tertiary,Cc1nccnc1C1CN2CCC1CC2,9,base,pKAH1,8.28,chembl,ROMFTAFFSMTCNH-UHFFFAOYSA-N,9.318659675416063,9.365926672332282
102253,C12H20N2O,tertiary,CC(=O)N1CCCCC1C#CCN(C)C,12,base,pKAH1,7.97,chembl,CUYKZCBANJGJGJ-UHFFFAOYSA-N,8.452559119707404,8.367702525144988
69740,C12H15NO2,secondary,CNC1CC2CC1c1cc(O)c(O)cc12,1,base,pKAH1,10.44,chembl,TXKMBRFFMFOJNN-UHFFFAOYSA-N,8.840893214823376,8.815276964816965
2750,C11H15N3,tertiary,CN(C)CCn1cnc2ccccc21,1,base,pKAH1,9.08,chembl,VROKMVIWNLXCFR-UHFFFAOYSA-N,8.865453824382243,8.84358429399451
94629,C11H15N5O3,primary,NC[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O,0,base,pKAH1,8.8,chembl,MLVNXWHOOCTPRF-KCGFPETGSA-N,8.58008959398255,8.514687766159568
43871,C11H14N2O2,secondary,O=C(c1ccco1)N1CC2CNCC2C1,11,base,pKAH1,11.17,chembl,UXOBDWKUWQKDRV-UHFFFAOYSA-N,9.53582370029727,9.616219057099812
87463,C10H15NO2,primary,COc1cc(CC(C)N)ccc1O,8,base,pKAH1,9.78,chembl,GPBOYXOSSQEJBH-UHFFFAOYSA-N,9.653603184022334,9.75196579449962
31834,C13H18N2O,tertiary,c1cncc(OCC2(N3CCCC3)CC2)c1,8,base,pKAH1,8.78,chembl,QPENRCJYPWXVLK-UHFFFAOYSA-N,8.751883635411708,8.71268897902932
6458,C13H21NO,secondary,C1COCC2(N1)C1CC3CC(C1)CC2C3,5,base,pKAH1,9.17,chembl,SNKHALQZQJVDBS-UHFFFAOYSA-N,8.876727726744562,8.856578029533557
44812,C8H13N5O,tertiary,Nc1noc(C2CN3CCN2CC3)n1,13,base,pKAH1,7.79,chembl,UOQAEJJEJJZJDY-UHFFFAOYSA-N,8.690152678893154,8.641540968536047
100408,C11H13NO,primary,N[C@@H]1CC2CC1c1cccc(O)c12,0,base,pKAH1,9.89,chembl,XJALCVYCPLFDSF-KPIFQKDSSA-N,9.589781943768303,9.678408627603579
94900,C8H15N3O4,primary,C[C@H](N)C(=O)N[C@H](CCC(=O)O)C(N)=O,2,base,pKAH1,8.09,chembl,NKUHWWPUOXOIIR-CRCLSJGQSA-N,8.27522225945303,8.163312936747309
19978,C6H11NO2,secondary,COC(=O)C1CCCN1,8,base,pKAH1,7.45,chembl,BLWYXBNNBYXPPL-UHFFFAOYSA-N,8.677913482567801,8.627434683493732
116095,C12H15NO2,tertiary,CN1CC[C@H]2COc3c(O)cccc3[C@H]21,1,base,pKAH1,8.14,chembl,QRBVXHWNCSOPKB-KWQFWETISA-N,8.692810344169116,8.644604060501662
11364,C9H12N2O,secondary,Cc1cc(/C=C2/CCNC2)on1,8,base,pKAH1,9.95,chembl,OFKLLJSQWVKBGB-YVMONPNESA-N,8.770427564210559,8.734061783132406
44961,C13H20N2,secondary,CNCc1ccc(CN2CCCC2)cc1,1,base,pKAH1,9.63,chembl,PJTVZWBZDHZISX-UHFFFAOYSA-N,9.102881918628135,9.117232030778363
64287,C13H17N,secondary,Cc1cccc2c1[C@H]1CNC[C@H]1C2C,9,base,pKAH1,11.05,chembl,ZNWTVKSPGXOFTC-WEBCLNCGSA-N,10.051411781820825,10.210460071710026
10405,C6H10N2O3,primary,NC1CCN(CC(=O)O)C1=O,0,base,pKAH1,8.4,chembl,ZMCJOKMEFYSAOH-UHFFFAOYSA-N,8.373049065614387,8.27606321673365
126830,C11H15N5O3,secondary,Nc1ncnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,8,base,pKAH1,8.46,chembl,AMFDITJFBUXZQN-KUBHLMPHSA-N,8.167895617562905,8.039613621621497
34876,C10H14N2,tertiary,CN1CCCC1c1cccnc1,1,base,pKAH1,8.58,chembl,SNICXCGAKADSCV-UHFFFAOYSA-N,8.798536028220392,8.766458191759579
123801,C11H19N3,tertiary,CCCN(C)C1CCc2n[nH]cc2C1,3,base,pKAH1,9.93,chembl,UICRRSDXFBSSOI-UHFFFAOYSA-N,9.411911861516607,9.47340447422262
66890,C9H14N2O2,secondary,CCOc1noc2c1CNCCC2,9,base,pKAH1,7.87,chembl,JGSYDDJSPMMTRM-UHFFFAOYSA-N,8.871893300783986,8.851006112162267
119790,C11H13N3O,secondary,CN[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,1,base,pKAH1,9.11,chembl,RKZSNTNMEFVBDT-MRVPVSSYSA-N,8.729796709891374,8.687232694252451
13189,C12H21N7O2,primary,N/C(=N\CCC[C@H](N)CNc1cccc(N)c1)N[N+](=O)[O-],7,base,pKAH1,9.55,chembl,COKZTIVDBVHOCZ-JTQLQIEISA-N,8.539535236446053,8.467946843642235
75947,C13H22N6,tertiary,CN1CCN(c2cc(N3CCCC3)nc(N)n2)CC1,16,base,pKAH1,7.46,chembl,YSAYBGMJMWXFOR-UHFFFAOYSA-N,8.598580521408277,8.535999483533015
80547,C11H24N8O4,primary,CN(C(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-])[C@@H](CCN)C(N)=O,9,base,pKAH1,10.14,chembl,HCPHDLFJNOIJEE-YUMQZZPRSA-N,9.916313546929926,10.054752608619747
126925,C10H14N2,tertiary,CN1CCC[C@H]1c1cccnc1,1,base,pKAH1,8.58,chembl,SNICXCGAKADSCV-JTQLQIEISA-N,8.910005713932087,8.894932571810921
17704,C12H23NO,tertiary,CN(C1CCCCC1)C1CCOCC1,1,base,pKAH1,10.85,chembl,DEZUHHGUZRMLAP-UHFFFAOYSA-N,9.46727366757176,9.537211720704452
54625,C6H13NO5,secondary,OCC1NC(O)C(O)C(O)C1O,3,base,pKAH1,7.1,chembl,BGMYHTUCJVZIRP-UHFFFAOYSA-N,8.472628516354192,8.390833507131152
125523,C10H12N2O4,primary,N[C@H]1CO[C@@H](c2cccc([N+](=O)[O-])c2)OC1,0,base,pKAH1,9.0,chembl,DGHNYURNAMCRBC-WAAGHKOSSA-N,9.021254852083771,9.02315275978427
14193,C11H20N4O2,tertiary,CC1OC2(CCN(C)CC2)C/C1=N\NC(N)=O,6,base,pKAH1,9.84,chembl,BRBMAGNSYPWYAZ-UKTHLTGXSA-N,8.692870008405173,8.644672826513602
123083,C8H14N6O4,primary,NNC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](N)[C@H]2O)n1,14,base,pKAH1,8.64,chembl,FNWOQUNEDUHXPP-AFCXAGJDSA-N,8.518056169127314,8.44319114580172
83833,C10H16N4O3,primary,Nc1ccn(C2CC(CO)[C@H](O)[C@@H]2N)c(=O)n1,13,base,pKAH1,8.13,chembl,SYHCLWAQQJIUJE-MOJGERESSA-N,8.85206049426498,8.828147812114686
1820,C13H19NO2,secondary,COc1ccc(C2CCCNC2)cc1OC,10,base,pKAH1,10.02,chembl,GFRXXGINNMABOS-UHFFFAOYSA-N,9.708923658058136,9.815725403764855
55883,C10H17N3,primary,C[C@@]1(N)CCCC[C@@H]1c1c[nH]cn1,2,base,pKAH1,10.12,chembl,QRPSMQORRBAFIK-PSASIEDQSA-N,10.404195274163861,10.617060666138396
85383,C12H17NO,tertiary,CN(C)C1CCc2ccc(O)cc2C1,1,base,pKAH1,9.5,chembl,YVQFTRVYMAREIA-UHFFFAOYSA-N,9.170714514570863,9.195412485449731
10479,C11H17NO2,primary,COc1cccc(OC)c1CC(C)N,13,base,pKAH1,9.87,chembl,OHGNLLDQBKOWJW-UHFFFAOYSA-N,9.86060839383159,9.99054963752244
51220,C13H19NO2,secondary,O[C@H](COc1ccccc1)[C@H]1CCCCN1,15,base,pKAH1,9.57,chembl,XYXMJNFELPKDTE-CHWSQXEVSA-N,9.30020015601977,9.344651154281408
41273,C11H14N2O2,secondary,O=C(c1ccco1)N1CC2CNC(C2)C1,11,base,pKAH1,10.52,chembl,JYUTVPNZUICOSN-UHFFFAOYSA-N,9.404220212211028,9.46453946424437
36093,C9H20N2,primary,CC1(C)CC(N)CC(C)(C)N1,5,base,pKAH1,10.49,chembl,FTVFPPFZRRKJIH-UHFFFAOYSA-N,10.32393723818928,10.524559271251169
50973,C10H21NO4,secondary,CC[C@@H](C)NC[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,4,base,pKAH1,9.36,chembl,DOHKOKHNNYSXLZ-VVULQXIFSA-N,8.658705370123272,8.605296374566855
61927,C12H13N3O,primary,N=C(Nc1cccc(CN)c1)c1ccco1,0,base,pKAH1,9.04,chembl,OBEVPGRULCCSQA-UHFFFAOYSA-N,9.160307404913816,9.183417771794815
71215,C11H17N3,tertiary,CN1CCN(c2ccccc2N)CC1,4,base,pKAH1,7.83,chembl,INWHDRNGZMHXEZ-UHFFFAOYSA-N,8.83414396748091,8.807498120168752
90112,C8H18N4O3,tertiary,N=C(N)NCCN1C[C@H](O)[C@H](O)[C@H]1CO,0,base,pKAH1,12.14,chembl,XQSUAMWKKQZJOK-DSYKOEDSSA-N,8.889373643201811,8.871153079841209
37228,C11H12N4O,secondary,NC(=O)c1cccc2[nH]c(C3CNC3)nc12,12,base,pKAH1,9.5,chembl,ZBCWPRMBUXOZEF-UHFFFAOYSA-N,8.610574577828563,8.549823232591415
89414,C8H12N2O,secondary,CNCCOc1cccnc1,1,base,pKAH1,9.46,chembl,HKLZABNBARUZMN-UHFFFAOYSA-N,8.922287352983838,8.909087774215179
26723,C10H18N2O2,tertiary,CO/N=C1\COC2(CCN(C)CC2)C1,9,base,pKAH1,9.98,chembl,KWJJYXOGOPJKGK-LUAWRHEFSA-N,8.533934783784574,8.461492042239534
1107,C12H19NO3,primary,COc1cc(CC(C)N)c(OC)c(OC)c1,8,base,pKAH1,9.89,chembl,MJIBJXKJBRLSQA-UHFFFAOYSA-N,9.861966217241548,9.992114596817874
126738,C10H17N,primary,NC12CC3CC(CC(C3)C1)C2,0,base,pKAH1,10.71,chembl,DKNWSYNQZKUICI-UHFFFAOYSA-N,10.492404048623813,10.718725684223594
33119,C10H14N2O2,primary,COc1ccc(N)c(C(=O)CCN)c1,12,base,pKAH1,9.51,chembl,DFZXDYZPSYJYBU-UHFFFAOYSA-N,9.512185046566264,9.588974328060258
40480,C7H13NO4,primary,N[C@@H]1[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]12,0,base,pKAH1,8.59,chembl,HZXSVTMGRQQZKC-GEGSFZHJSA-N,8.65700642845605,8.603338259443033
3055,C8H13NO2,tertiary,CC(=O)OC1C=CCN(C)C1,8,base,pKAH1,7.69,chembl,NUSANDVHPIYSBF-UHFFFAOYSA-N,8.399999408003074,8.30712483235095
53659,C10H19NO,tertiary,CO[C@H]1CC[C@H]2CCN(C)[C@H]2C1,8,base,pKAH1,10.27,chembl,PNDUXUALYZWZES-GUBZILKMSA-N,9.388231590105764,9.446111778728492
58057,C9H16N2O,tertiary,CC1=NC2(CCN(C)CC2)CO1,6,base,pKAH1,8.75,chembl,VGPXROMBXGVRRS-UHFFFAOYSA-N,8.660055146024366,8.606852058706396
16451,C13H20N2O,tertiary,CCc1cncc(OC[C@@H]2CCCN2C)c1,13,base,pKAH1,8.74,chembl,YPRIYJCKZGHGSZ-LBPRGKRZSA-N,8.740196863356562,8.699219390548828
80965,C11H21N,primary,NC1CCC2(CCCCC2)CC1,0,base,pKAH1,10.45,chembl,BAERJJQGHJOXHR-UHFFFAOYSA-N,10.502276221263354,10.730103856248816
19444,C11H14N2O4,secondary,C[C@H](NCc1cccc(C(=O)O)c1)C(=O)NO,2,base,pKAH1,7.47,chembl,NYCYTEPMVYIQIM-ZETCQYMHSA-N,8.264970307123857,8.15149704966198
66089,C12H15N,secondary,c1ccc2c(c1)CC1CC2CCN1,12,base,pKAH1,10.07,chembl,NSLKFRGZLUIUKO-UHFFFAOYSA-N,10.019788914939307,10.174013138249057
66763,C12H15N,secondary,CN[C@H]1CC2C[C@@H]1c1ccccc12,1,base,pKAH1,10.3,chembl,JZVYSKTUPPXVEN-HXBSPLPWSA-N,9.450419481334768,9.517786429296814
54685,C13H20N4O3,primary,NCC[C@@H](NC(=O)c1ccco1)C(=O)N1CCNCC1,0,base,pKAH1,9.55,chembl,QHJITUYGMDXSDV-SNVBAGLBSA-N,9.750125023636771,9.863212035365077
19984,C6H13NO3,secondary,OC[C@@H]1NCC[C@H](O)[C@H]1O,3,base,pKAH1,8.63,chembl,YZNNBIPIQWYLDM-ZLUOBGJFSA-N,8.819445341355364,8.790557219447365
40564,C11H17NO3,primary,COc1ccc(CCN)c(OC)c1OC,8,base,pKAH1,9.72,chembl,PVLFQRLVSMMSQK-UHFFFAOYSA-N,9.78631419635183,9.904921864359869
95335,C12H16N2O3,tertiary,O=C(O)[C@H]1CN(Cc2cccnc2)CC[C@H]1O,5,base,pKAH1,8.05,chembl,IVQOXGKWJLMIMH-WDEREUQCSA-N,8.310638059608202,8.204131415241328
98181,C11H15NO2,primary,NC[C@H]1COC[C@H](c2ccccc2)O1,0,base,pKAH1,9.41,chembl,XNUYBCVZMSUNCN-WDEREUQCSA-N,8.582668487796365,8.517660070080879
63079,C11H16N2O,tertiary,Cc1cc(C2CN3CCC2CC3)on1,6,base,pKAH1,9.32,chembl,GKNGDZXQVDDVRS-UHFFFAOYSA-N,8.699266560440055,8.652045172204726
12622,C11H16N4O4,secondary,O=c1[nH]cnc2c(CN[C@@H](CO)[C@@H](O)CO)c[nH]c12,8,base,pKAH1,7.53,chembl,CGYSFECPLYEOMH-YUMQZZPRSA-N,8.062917370879465,7.9186209492602
27519,C11H21N3O5,primary,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](N)CC(=O)NO,13,base,pKAH1,7.04,chembl,UDIYMRNFTSWTPA-SFYZADRCSA-N,8.533677298403472,8.461195277477902
117795,C9H13N,primary,CC(N)Cc1ccccc1,2,base,pKAH1,10.01,chembl,KWTSXDURSIMDCE-UHFFFAOYSA-N,9.69489552588207,9.799557280807552
19904,C12H14N2O2,secondary,O=[N+]([O-])c1cccc2c1C1CNCC(C2)C1,11,base,pKAH1,9.8,chembl,QAOGJKYLKKJSNB-UHFFFAOYSA-N,8.678735607318318,8.628382223329098
40287,C11H15N,tertiary,C=CCN(C)Cc1ccccc1,3,base,pKAH1,8.55,chembl,DZRKBPWATCKLKY-UHFFFAOYSA-N,9.175600132999588,9.201043404697332
24913,C8H15N,tertiary,CCC1=CCN(C)CC1,5,base,pKAH1,9.07,chembl,ZQVCQFNBVALBAF-UHFFFAOYSA-N,9.708703680398179,9.815471868525137
56419,C9H19N,primary,C[C@H](N)CC1CCCCC1,2,base,pKAH1,10.42,chembl,GIXSTBOIKJPUKD-QMMMGPOBSA-N,10.492397397326403,10.718718018271137
122255,C9H20N4O3,tertiary,N=C(N)NCCCN1C[C@H](O)[C@H](O)[C@H]1CO,0,base,pKAH1,12.13,chembl,SRVFEOTUDNUOFZ-GJMOJQLCSA-N,9.871629410366127,10.003251909514777
39306,C7H18N4O,primary,NCCCOCCCN=C(N)N,8,base,pKAH1,12.78,chembl,WQMCKPBCJWLQNU-UHFFFAOYSA-N,10.375793971646244,10.584326746505404
63927,C11H16N2O2,primary,CN(C)C(=O)Oc1cccc(CCN)c1,13,base,pKAH1,9.76,chembl,LQVXOBJGBMHXPQ-UHFFFAOYSA-N,9.770591829717329,9.886801051571972
50186,C8H14N2O2,secondary,COC1=NO[C@@H]([C@@H]2CCCN2)C1,10,base,pKAH1,9.97,chembl,IWHMHIGCZDANJP-NKWVEPMBSA-N,8.607603978136519,8.546399468081992
101277,C12H23N5O5,primary,CC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O,14,base,pKAH1,9.6,chembl,HPBHXLRPKKQCNT-IUCAKERBSA-N,8.505319791829063,8.428511834856813
79130,C8H14N4O,tertiary,CN1CCCC(c2nc(N)no2)C1,1,base,pKAH1,8.17,chembl,ZULIXHCYSWQPQR-UHFFFAOYSA-N,8.678378095756624,8.627970173398603
24843,C8H21N3,primary,C[C@H](N)CCNCCCCN,2,base,pKAH1,10.73,chembl,PZSFTBARUSGJTA-QMMMGPOBSA-N,10.43431739634735,10.651777916381333
71262,C10H19N3O,primary,NCCC[C@H](N)C(=O)N1CC[C@@H]2C[C@@H]21,0,base,pKAH1,9.92,chembl,ZYRUXFNFWLBSEB-VGMNWLOBSA-N,8.611099614595958,8.550428363688399
48587,C8H12N8,tertiary,CN1CCN(c2nnc3nncn3n2)CC1,1,base,pKAH1,7.09,chembl,VJLMIRXMYKGZHY-UHFFFAOYSA-N,8.567369313589923,8.500027007702343
125459,C6H18N4,primary,NCCNCCNCCN,3,base,pKAH1,9.77,chembl,VILCJCGEZXAXTO-UHFFFAOYSA-N,10.141672958120463,10.31449058542111
7272,C11H13NO3,secondary,CNC(C)C(=O)c1ccc2c(c1)OCO2,1,base,pKAH1,7.96,chembl,VKEQBMCRQDSRET-UHFFFAOYSA-N,8.746419766542504,8.706391597268789
103831,C11H15N3,tertiary,c1cnc([C@H]2CN3CCCC2C3)cn1,6,base,pKAH1,9.54,chembl,WZBDXADSBWFSNX-AXDSSHIGSA-N,9.325773164253937,9.374125323495717
119631,C10H19NO2,tertiary,CCCCN1CC=C[C@H](O)[C@H]1CO,4,base,pKAH1,9.01,chembl,NHPSLFSVHQQWQU-ZJUUUORDSA-N,8.592394823109299,8.52887015730345
87202,C9H9N3O4,secondary,O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)CCNC2,14,base,pKAH1,8.04,chembl,QDZDEPKKIQMMSC-UHFFFAOYSA-N,8.606904397395615,8.545593166338074
3170,C13H19N,tertiary,CC1CCN(Cc2ccccc2)CC1,4,base,pKAH1,9.5,chembl,PWZKIZAHIAGUMK-UHFFFAOYSA-N,9.428832769152113,9.492906665374393
84328,C13H16N2O4,tertiary,CN1CCC(OC(=O)c2ccc([N+](=O)[O-])cc2)CC1,1,base,pKAH1,8.65,chembl,LUOXPGHBKJGGNH-UHFFFAOYSA-N,8.443347654976714,8.357085851983273
44068,C10H16N2,tertiary,CC1CN(C)C(C)c2cc[nH]c21,3,base,pKAH1,9.16,chembl,WVTOBSCFCZZSOE-UHFFFAOYSA-N,8.944816217569388,8.93505341583702
55810,C12H17N5O3,tertiary,Nc1nc(O)c2[nH]cc(CN3CC(O)[C@@H](CO)C3)c2n1,10,base,pKAH1,7.73,chembl,GSPTUGDLYPMLCQ-GVHYBUMESA-N,8.309599845017452,8.20293482107265
80812,C10H15N3O,tertiary,Cc1noc(C2=CC(C)CN(C)C2)n1,10,base,pKAH1,7.93,chembl,DTXVMUOPNNKINB-UHFFFAOYSA-N,8.507751007072134,8.431313931849648
98179,C7H15NO4,secondary,C[C@H](O)[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,4,base,pKAH1,9.04,chembl,GBQAQDYHLUTAGE-CQOGJGKDSA-N,8.582106826637247,8.517012727543257
91522,C10H13NO3,primary,NCC1OCCc2cc(O)c(O)cc21,0,base,pKAH1,8.84,chembl,ICQJOAAZGCOTMT-UHFFFAOYSA-N,9.43254172211881,9.497181418909344
107552,C11H21NO,secondary,C[C@@H]1[C@@H](O)CC[C@]2(C)CNCC[C@@H]12,9,base,pKAH1,10.38,chembl,BVXSUBIQNBZFNG-XWLWVQCSSA-N,9.60580361543212,9.696874404386325
21560,C8H12N2,primary,NC1CCc2c[nH]cc2C1,0,base,pKAH1,9.99,chembl,NSPAFMHUJYQTHQ-UHFFFAOYSA-N,10.039548293806478,10.196786809260612
66902,C13H15NO,tertiary,C#CCN(C)C1CCc2c(O)cccc21,3,base,pKAH1,7.93,chembl,CVBIGHLFBOZQTD-UHFFFAOYSA-N,8.6810262279395,8.631022277998312
126993,C10H13NO,primary,NCC(O)C1=C/C=C\C=C/C=C\1,0,base,pKAH1,9.52,chembl,WBIDGJYAQTVJPA-UINVJAIFSA-N,8.700170662377268,8.653087194842048
30009,C10H14N2,primary,NC[C@@H]1CNCc2ccccc21,0,base,pKAH1,9.53,chembl,RAORDGYAVGAPFQ-SECBINFHSA-N,9.218672194810035,9.250686107135216
109961,C11H15NO5,secondary,COC(=O)c1cc(C2NCC(O)C2O)oc1C,8,base,pKAH1,7.93,chembl,PWMHDFWOBAXQDM-UHFFFAOYSA-N,8.482086725633062,8.401734565708114
84739,C9H13N3O5,primary,N[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O,0,base,pKAH1,7.64,chembl,LLIPTMWIZVIUSX-XVFCMESISA-N,8.365616886974797,8.267497259657016
23559,C8H12N4,tertiary,c1ncn(C23CCN(CC2)C3)n1,7,base,pKAH1,9.07,chembl,UONNMWYXLBXLFK-UHFFFAOYSA-N,8.834926769044264,8.808400338066946
37432,C11H18N2O,tertiary,CC1CCN(CC#CCN(C)C)C1=O,9,base,pKAH1,7.98,chembl,ZLYDESMUNQSKFD-UHFFFAOYSA-N,8.441590447524515,8.355060582632225
5616,C11H16N2O,primary,CC(C)[C@H](N)C(=O)Nc1ccccc1,4,base,pKAH1,8.35,chembl,OVQXACDDVLRVJX-JTQLQIEISA-N,8.701709993121037,8.654861350404945
22028,C10H13NO2,primary,C[C@H](N)Cc1ccc2c(c1)OCO2,2,base,pKAH1,10.01,chembl,NGBBVGZWCFBOGO-ZETCQYMHSA-N,9.68291653388424,9.785750894248416
20361,C9H13N,primary,Cc1ccc(CCN)cc1,7,base,pKAH1,9.81,chembl,VKJXAQYPOTYDLO-UHFFFAOYSA-N,9.800907107957043,9.92174092381674
36621,C12H17N3O,secondary,COc1cncc(N2C[C@@H]3CCNC[C@@H]32)c1,12,base,pKAH1,9.46,chembl,IQCDZVRYLPBQRD-CABZTGNLSA-N,9.559737966528767,9.643781443311438
41054,C12H25NO2,primary,CCCCCCC/C=C/[C@@H](O)[C@@H](N)CO,12,base,pKAH1,9.23,chembl,NCNKWPUJUUMFNR-VDTGWRSZSA-N,8.805354004564942,8.774316250015312
1632,C11H21NO2,tertiary,COC1CC2(CCN(C)CC2)OC1C,7,base,pKAH1,9.83,chembl,FXIOLNATUCENGS-UHFFFAOYSA-N,9.278401807358165,9.319527468746974
82391,C10H12N4O8,primary,N[C@@H](Cn1cc([N+](=O)[O-])c(=O)n(CCC(=O)O)c1=O)C(=O)O,0,base,pKAH1,8.48,chembl,USLMBZUHALNLAG-YFKPBYRVSA-N,7.866241575624741,7.691942272406228
23836,C8H12N4O,tertiary,Nc1noc(C2CN3CCC2C3)n1,12,base,pKAH1,8.01,chembl,XARSDFQMNNNPBL-UHFFFAOYSA-N,9.002517775987354,9.001557343774143
15138,C13H19NO3,secondary,CCOc1ccccc1OC[C@@H]1CNCCO1,13,base,pKAH1,8.19,chembl,YWPHCCPCQOJSGZ-NSHDSACASA-N,9.18603959751797,9.213075408945878
105432,C11H23N3O,primary,NCCCCC(N)C(=O)N1CCCCC1,0,base,pKAH1,10.21,chembl,MDGXMHHGFICIAS-UHFFFAOYSA-N,10.269137187888543,10.461399476332765
90973,C9H14N2O,tertiary,C=CCO/N=C1\CN2CCC1C2,7,base,pKAH1,7.14,chembl,HZBFWEFEEQOAMW-MDZDMXLPSA-N,8.5881274443885,8.523951790196746
35443,C11H14N2O2,secondary,CCC1Cc2ccc([N+](=O)[O-])cc2CN1,14,base,pKAH1,8.76,chembl,AAGIHBVMVXKWCJ-UHFFFAOYSA-N,8.656971928000381,8.603298495944776
7668,C8H14N2O,secondary,CC(=O)N1CC2CNCC2C1,7,base,pKAH1,11.17,chembl,JVTWFZWFTGAAGI-UHFFFAOYSA-N,9.006390045004599,9.006020327214047
21384,C7H10N2O4,primary,Cc1onc(O)c1C[C@H](N)C(=O)O,9,base,pKAH1,7.8,chembl,UUDAMDVQRQNNHZ-YFKPBYRVSA-N,7.88106353271799,7.709025318227564
32348,C11H14N2O4,primary,NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,0,base,pKAH1,8.12,chembl,XBGGUPMXALFZOT-VIFPVBQESA-N,8.074674940666647,7.932172135662801
44276,C9H17N3,primary,CC(C)(C)c1nc(CCN)c[nH]1,9,base,pKAH1,9.59,chembl,LQJAJMSWJURYFV-UHFFFAOYSA-N,10.127532502782014,10.298193004409269
59361,C11H21N3O2,primary,CCCC[C@H](N)C(=O)N1CCC[C@H]1C(N)=O,5,base,pKAH1,8.13,chembl,AXARLGGBMIBEIZ-IUCAKERBSA-N,9.551539371800462,9.634332153414494
12523,C7H15NO5,secondary,OC[C@H]1N[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O,3,base,pKAH1,7.6,chembl,CLVUFWXGNIFGNC-BNWJMWRWSA-N,8.473266254967806,8.391568532734713
